obs_id,station_id,year,month,tmax_c,tmin_c,af_days,rain_mm,sun_hours
armagh_2008_09,armagh,2008,9,16.3,9.0,0.0,98.2,88.0
armagh_2008_10,armagh,2008,10,12.5,5.5,2.0,79.0,117.5
armagh_2008_11,armagh,2008,11,9.5,4.2,3.0,36.6,51.1
armagh_2008_12,armagh,2008,12,7.3,0.6,16.0,56.2,52.5
armagh_2009_01,armagh,2009,1,6.9,1.0,12.0,64.4,64.2
armagh_2009_02,armagh,2009,2,8.1,2.6,9.0,19.2,59.2
armagh_2009_03,armagh,2009,3,11.1,2.9,6.0,32.8,108.5
armagh_2009_04,armagh,2009,4,13.5,5.4,0.0,90.9,158.9
armagh_2009_05,armagh,2009,5,15.4,7.0,0.0,77.7,202.5
armagh_2009_06,armagh,2009,6,19.7,9.3,0.0,56.6,223.9
armagh_2009_07,armagh,2009,7,19.5,12.0,0.0,97.6,151.9
armagh_2009_08,armagh,2009,8,18.9,12.0,0.0,124.7,123.0
armagh_2009_09,armagh,2009,9,17.4,9.8,0.0,23.6,122.2
armagh_2009_10,armagh,2009,10,14.7,8.5,0.0,84.6,69.4
armagh_2009_11,armagh,2009,11,10.5,4.2,5.0,171.8,71.6
armagh_2009_12,armagh,2009,12,5.8,-0.1,16.0,47.6,53.3
armagh_2010_01,armagh,2010,1,4.9,-1.0,17.0,44.0,47.3
armagh_2010_02,armagh,2010,2,6.2,-0.9,17.0,42.2,51.9
armagh_2010_03,armagh,2010,3,10.5,0.9,12.0,83.7,124.1
armagh_2010_04,armagh,2010,4,14.2,4.1,3.0,33.6,167.6
armagh_2010_05,armagh,2010,5,15.7,6.2,0.0,41.8,195.5
armagh_2010_06,armagh,2010,6,20.1,10.8,0.0,63.1,184.1
armagh_2010_07,armagh,2010,7,19.6,12.4,0.0,122.2,113.5
armagh_2010_08,armagh,2010,8,18.6,10.4,0.0,41.0,158.2
armagh_2010_09,armagh,2010,9,17.3,10.0,0.0,131.9,117.4
armagh_2010_10,armagh,2010,10,14.1,6.2,2.0,38.4,109.6
armagh_2010_11,armagh,2010,11,8.3,1.2,12.0,115.0,81.3
armagh_2010_12,armagh,2010,12,3.0,-3.8,24.0,37.7,48.7
armagh_2011_01,armagh,2011,1,6.4,0.5,11.0,31.8,71.8
armagh_2011_02,armagh,2011,2,10.3,3.4,1.0,100.8,74.6
armagh_2011_03,armagh,2011,3,11.1,2.5,7.0,50.7,119.5
armagh_2011_04,armagh,2011,4,16.6,6.9,0.0,19.5,194.0
armagh_2011_05,armagh,2011,5,15.1,8.2,0.0,68.8,182.3
armagh_2011_06,armagh,2011,6,17.0,8.7,0.0,74.0,138.5
armagh_2011_07,armagh,2011,7,19.0,10.8,0.0,32.9,121.3
armagh_2011_08,armagh,2011,8,18.5,10.5,0.0,46.1,118.6
armagh_2011_09,armagh,2011,9,17.2,11.1,0.0,90.8,91.7
armagh_2011_10,armagh,2011,10,14.2,8.8,0.0,182.5,59.2
armagh_2011_11,armagh,2011,11,12.5,6.3,1.0,91.0,74.7
armagh_2011_12,armagh,2011,12,8.2,2.9,4.0,83.0,28.7
armagh_2012_01,armagh,2012,1,8.8,3.7,2.0,67.8,45.3
armagh_2012_02,armagh,2012,2,9.4,4.3,5.0,31.3,31.0
armagh_2012_03,armagh,2012,3,13.0,4.9,2.0,16.6,120.6
armagh_2012_04,armagh,2012,4,11.4,2.6,4.0,51.2,140.8
armagh_2012_05,armagh,2012,5,15.9,6.4,0.0,50.5,203.6
armagh_2012_06,armagh,2012,6,16.5,9.3,0.0,146.6,85.6
armagh_2012_07,armagh,2012,7,18.2,10.6,0.0,113.7,107.5
armagh_2012_08,armagh,2012,8,20.0,12.4,0.0,85.4,146.7
armagh_2012_09,armagh,2012,9,16.5,8.9,0.0,86.3,123.8
armagh_2012_10,armagh,2012,10,12.5,4.7,1.0,86.9,90.6
armagh_2012_11,armagh,2012,11,9.3,3.0,6.0,46.7,67.6
armagh_2012_12,armagh,2012,12,8.0,1.7,9.0,70.1,56.7
armagh_2013_01,armagh,2013,1,7.6,2.5,7.0,85.9,33.1
armagh_2013_02,armagh,2013,2,7.9,0.8,12.0,68.0,75.0
armagh_2013_03,armagh,2013,3,6.4,0.3,13.0,90.2,52.0
armagh_2013_04,armagh,2013,4,11.5,3.2,6.0,50.1,164.2
armagh_2013_05,armagh,2013,5,14.9,6.3,0.0,75.7,179.8
armagh_2013_06,armagh,2013,6,18.8,9.4,0.0,52.1,174.0
armagh_2013_07,armagh,2013,7,23.1,13.3,0.0,54.6,226.7
armagh_2013_08,armagh,2013,8,19.7,12.5,0.0,57.3,115.8
armagh_2013_09,armagh,2013,9,17.4,10.1,0.0,49.7,95.0
armagh_2013_10,armagh,2013,10,15.0,8.3,0.0,129.3,105.8
armagh_2013_11,armagh,2013,11,9.7,3.3,3.0,38.2,78.7
armagh_2013_12,armagh,2013,12,9.5,3.8,0.0,102.3,44.3
armagh_2014_01,armagh,2014,1,7.8,2.6,3.0,107.0,41.3
armagh_2014_02,armagh,2014,2,8.5,2.3,2.0,107.0,87.3
armagh_2014_03,armagh,2014,3,10.6,3.2,4.0,66.8,86.9
armagh_2014_04,armagh,2014,4,14.8,6.1,0.0,45.8,168.8
armagh_2014_05,armagh,2014,5,16.2,8.1,0.0,63.0,110.7
armagh_2014_06,armagh,2014,6,19.1,10.2,0.0,44.6,175.0
armagh_2014_07,armagh,2014,7,21.4,11.6,0.0,56.2,155.3
armagh_2014_08,armagh,2014,8,18.2,10.0,0.0,118.6,160.8
armagh_2014_09,armagh,2014,9,19.0,8.6,0.0,3.3,101.8
armagh_2014_10,armagh,2014,10,14.8,6.6,0.0,102.8,90.8
armagh_2014_11,armagh,2014,11,10.7,3.4,3.0,149.0,58.9
armagh_2014_12,armagh,2014,12,7.9,1.1,12.0,98.5,53.2
armagh_2015_01,armagh,2015,1,7.5,0.1,15.0,85.3,67.5
armagh_2015_02,armagh,2015,2,7.9,0.3,11.0,53.7,61.7
armagh_2015_03,armagh,2015,3,10.5,1.4,12.0,49.8,137.7
armagh_2015_04,armagh,2015,4,14.1,2.4,4.0,61.6,204.3
armagh_2015_05,armagh,2015,5,14.0,5.6,1.0,99.6,167.0
armagh_2015_06,armagh,2015,6,18.0,8.6,0.0,29.3,183.0
armagh_2015_07,armagh,2015,7,18.3,10.4,0.0,78.8,117.7
armagh_2015_08,armagh,2015,8,18.7,10.4,0.0,117.5,147.2
armagh_2015_09,armagh,2015,9,16.9,8.6,0.0,30.3,125.0
armagh_2015_10,armagh,2015,10,14.5,6.5,0.0,42.3,92.9
armagh_2015_11,armagh,2015,11,11.9,5.4,1.0,120.8,44.4
armagh_2015_12,armagh,2015,12,10.8,4.6,2.0,186.1,38.6
armagh_2016_01,armagh,2016,1,8.4,3.0,5.0,131.9,44.5
armagh_2016_02,armagh,2016,2,8.2,1.1,10.0,62.6,71.3
armagh_2016_03,armagh,2016,3,10.7,3.0,4.0,43.8,117.3
armagh_2016_04,armagh,2016,4,11.3,2.8,5.0,54.0,139.7
armagh_2016_05,armagh,2016,5,17.1,7.0,0.0,41.4,209.6
armagh_2016_06,armagh,2016,6,19.3,11.0,0.0,75.1,113.6
armagh_2016_07,armagh,2016,7,19.5,11.8,0.0,80.6,113.1
armagh_2016_08,armagh,2016,8,19.6,12.1,0.0,52.5,134.6
armagh_2016_09,armagh,2016,9,18.2,11.3,0.0,65.4,91.1
armagh_2016_10,armagh,2016,10,14.2,7.1,0.0,37.1,89.8
armagh_2016_11,armagh,2016,11,8.8,2.3,8.0,40.8,75.5
armagh_2016_12,armagh,2016,12,10.0,4.1,1.0,51.4,50.5
armagh_2017_01,armagh,2017,1,8.4,2.7,10.0,27.3,52.0
armagh_2017_02,armagh,2017,2,9.2,2.8,7.0,47.9,43.2
armagh_2017_03,armagh,2017,3,12.2,4.2,3.0,71.0,116.0
armagh_2017_04,armagh,2017,4,12.9,5.4,1.0,8.7,96.3
armagh_2017_05,armagh,2017,5,18.5,7.9,0.0,35.6,250.2
armagh_2017_06,armagh,2017,6,18.7,11.0,0.0,77.5,97.5
armagh_2017_07,armagh,2017,7,19.8,11.2,0.0,82.5,153.0
armagh_2017_08,armagh,2017,8,19.1,11.0,0.0,77.7,130.5
armagh_2017_09,armagh,2017,9,16.7,9.4,0.0,91.8,115.7
armagh_2017_10,armagh,2017,10,14.8,8.5,0.0,66.5,58.8
armagh_2017_11,armagh,2017,11,9.6,3.7,1.0,63.0,65.3
armagh_2017_12,armagh,2017,12,7.8,2.7,9.0,78.4,31.8
armagh_2018_01,armagh,2018,1,7.2,1.8,6.0,127.1,51.1
armagh_2018_02,armagh,2018,2,7.1,0.2,11.0,61.6,96.6
armagh_2018_03,armagh,2018,3,8.2,1.4,9.0,66.3,79.4
armagh_2018_04,armagh,2018,4,12.8,5.0,2.0,75.6,129.2
armagh_2018_05,armagh,2018,5,17.9,7.9,0.0,32.8,202.5
armagh_2018_06,armagh,2018,6,21.9,10.4,0.0,49.5,189.5
armagh_2018_07,armagh,2018,7,21.6,12.2,0.0,58.4,178.9
armagh_2018_08,armagh,2018,8,19.1,11.7,0.0,80.4,118.8
armagh_2018_09,armagh,2018,9,16.5,8.7,0.0,31.5,105.7
armagh_2018_10,armagh,2018,10,13.0,6.5,3.0,32.8,94.5
armagh_2018_11,armagh,2018,11,10.2,5.0,3.0,109.5,66.8
armagh_2018_12,armagh,2018,12,9.0,4.8,2.0,85.7,23.5
armagh_2019_01,armagh,2019,1,7.9,3.0,7.0,22.2,39.4
armagh_2019_02,armagh,2019,2,11.2,3.6,3.0,48.8,80.1
armagh_2019_03,armagh,2019,3,10.9,4.2,1.0,111.7,77.4
armagh_2019_04,armagh,2019,4,13.5,5.2,1.0,54.2,108.5
armagh_2019_05,armagh,2019,5,15.5,6.3,0.0,41.8,126.8
armagh_2019_06,armagh,2019,6,18.0,9.5,0.0,104.8,136.3
armagh_2019_07,armagh,2019,7,20.9,12.8,0.0,55.8,132.6
armagh_2019_08,armagh,2019,8,20.1,12.1,0.0,125.2,166.3
armagh_2019_09,armagh,2019,9,17.9,9.9,0.0,79.6,117.8
armagh_2019_10,armagh,2019,10,13.0,5.7,2.0,69.4,113.3
armagh_2019_11,armagh,2019,11,9.1,3.1,6.0,84.8,53.4
armagh_2019_12,armagh,2019,12,8.4,3.5,2.0,74.4,47.6
armagh_2020_01,armagh,2020,1,8.8,3.2,3.0,42.2,47.0
armagh_2020_02,armagh,2020,2,8.5,2.5,1.0,144.2,83.7
armagh_2020_03,armagh,2020,3,10.4,2.5,4.0,45.0,128.8
armagh_2020_04,armagh,2020,4,15.6,4.9,1.0,17.4,213.7
armagh_2020_05,armagh,2020,5,17.6,7.0,2.0,18.2,224.9
armagh_2020_06,armagh,2020,6,18.7,10.5,0.0,69.8,90.4
armagh_2020_07,armagh,2020,7,18.1,11.1,0.0,81.2,81.5
armagh_2020_08,armagh,2020,8,19.7,12.2,0.0,144.2,122.2
armagh_2020_09,armagh,2020,9,17.8,9.7,0.0,51.6,120.0
armagh_2020_10,armagh,2020,10,13.5,6.7,0.0,89.0,115.6
armagh_2020_11,armagh,2020,11,11.2,5.2,2.0,74.4,48.5
armagh_2020_12,armagh,2020,12,7.5,2.2,6.0,78.8,42.4
armagh_2021_01,armagh,2021,1,6.1,0.2,17.0,102.8,51.2
armagh_2021_02,armagh,2021,2,8.9,3.2,5.0,74.6,69.2
armagh_2021_03,armagh,2021,3,11.2,4.2,3.0,44.2,72.6
armagh_2021_04,armagh,2021,4,12.8,2.1,5.0,14.8,210.5
armagh_2021_05,armagh,2021,5,15.0,5.2,1.0,108.2,208.7
armagh_2021_06,armagh,2021,6,19.4,10.1,0.0,22.4,152.3
armagh_2021_07,armagh,2021,7,22.6,13.0,0.0,26.4,160.0
armagh_2021_08,armagh,2021,8,19.8,12.2,0.0,92.2,100.7
armagh_2021_09,armagh,2021,9,18.8,11.9,0.0,77.0,75.7
armagh_2021_10,armagh,2021,10,14.8,8.7,0.0,82.2,105.7
armagh_2021_11,armagh,2021,11,10.6,5.4,1.0,35.6,49.7
armagh_2021_12,armagh,2021,12,8.7,4.2,0.0,107.2,27.8
armagh_2022_01,armagh,2022,1,8.3,3.6,2.0,42.2,51.7
armagh_2022_02,armagh,2022,2,9.2,3.4,3.0,117.6,65.2
armagh_2022_03,armagh,2022,3,12.4,2.8,5.0,42.0,188.4
armagh_2022_04,armagh,2022,4,13.2,4.4,5.0,49.2,164.7
armagh_2022_05,armagh,2022,5,16.6,8.9,0.0,70.0,155.0
armagh_2022_06,armagh,2022,6,18.2,10.5,0.0,58.0,132.1
armagh_2022_07,armagh,2022,7,20.7,12.8,0.0,24.0,96.9
armagh_2022_08,armagh,2022,8,21.8,11.9,0.0,25.8,213.1
armagh_2022_09,armagh,2022,9,18.0,10.2,0.0,111.2,128.6
armagh_2022_10,armagh,2022,10,14.9,8.7,0.0,152.0,91.0
armagh_2022_11,armagh,2022,11,11.8,6.0,0.0,96.2,89.8
armagh_2022_12,armagh,2022,12,6.4,0.6,13.0,71.0,55.7
armagh_2023_01,armagh,2023,1,8.2,2.7,8.0,69.0,52.4
armagh_2023_02,armagh,2023,2,10.2,4.4,4.0,19.2,47.9
armagh_2023_03,armagh,2023,3,10.7,3.3,7.0,143.0,87.8
armagh_2023_04,armagh,2023,4,13.4,5.2,2.0,64.6,134.4
armagh_2023_05,armagh,2023,5,17.8,8.3,0.0,28.0,170.0
armagh_2023_06,armagh,2023,6,22.4,11.9,0.0,42.8,220.1
armagh_2023_07,armagh,2023,7,18.7,11.8,0.0,139.6,123.9
armagh_2023_08,armagh,2023,8,19.6,12.0,0.0,107.2,149.0
armagh_2023_09,armagh,2023,9,18.9,11.0,0.0,95.8,123.3
armagh_2023_10,armagh,2023,10,14.9,8.1,0.0,192.4,98.4
armagh_2023_11,armagh,2023,11,10.6,4.2,3.0,58.2,82.6
armagh_2023_12,armagh,2023,12,9.6,5.0,4.0,96.6,30.2
armagh_2024_01,armagh,2024,1,7.8,1.5,10.0,39.4,68.6
armagh_2024_02,armagh,2024,2,10.2,4.1,1.0,56.2,69.4
armagh_2024_03,armagh,2024,3,10.5,4.1,2.0,97.0,92.9
armagh_2024_04,armagh,2024,4,13.2,5.0,2.0,82.6,127.5
armagh_2024_05,armagh,2024,5,17.9,9.5,0.0,26.6,136.8
armagh_2024_06,armagh,2024,6,17.4,9.2,0.0,36.6,125.5
armagh_2024_07,armagh,2024,7,19.1,11.0,0.0,44.4,116.5
armagh_2024_08,armagh,2024,8,19.0,11.7,0.0,57.6,160.7
armagh_2024_09,armagh,2024,9,17.0,8.9,0.0,50.0,137.8
armagh_2024_10,armagh,2024,10,14.5,7.8,0.0,40.6,99.6
armagh_2024_11,armagh,2024,11,10.7,5.0,5.0,51.2,37.7
armagh_2024_12,armagh,2024,12,9.5,4.5,4.0,40.4,25.3
armagh_2025_01,armagh,2025,1,7.4,1.7,12.0,38.8,69.0
armagh_2025_02,armagh,2025,2,9.0,3.9,2.0,40.2,56.0
armagh_2025_03,armagh,2025,3,12.5,3.9,5.0,17.8,119.7
armagh_2025_04,armagh,2025,4,15.8,5.5,1.0,56.6,200.8
armagh_2025_05,armagh,2025,5,18.8,7.3,0.0,36.2,280.1
armagh_2025_06,armagh,2025,6,19.1,11.3,0.0,79.8,124.2
armagh_2025_07,armagh,2025,7,20.9,13.1,0.0,64.6,129.9
armagh_2025_08,armagh,2025,8,20.9,12.8,0.0,28.2,138.0
armagh_2025_09,armagh,2025,9,16.9,9.4,0.0,87.6,109.3
armagh_2025_10,armagh,2025,10,13.6,8.7,0.0,94.9,36.9
armagh_2025_11,armagh,2025,11,10.7,5.1,3.0,89.6,59.3
armagh_2025_12,armagh,2025,12,9.2,4.0,4.0,72.6,54.7
armagh_2026_01,armagh,2026,1,7.2,2.1,9.0,140.0,45.7
armagh_2026_02,armagh,2026,2,8.7,3.6,6.0,80.0,31.4
armagh_2026_03,armagh,2026,3,11.7,3.6,2.0,76.2,123.3
armagh_2026_04,armagh,2026,4,14.3,5.0,0.0,42.0,177.0
armagh_2026_05,armagh,2026,5,17.1,8.1,0.0,44.2,178.4
lerwick_1990_01,lerwick,1990,1,7.0,2.9,2.0,183.0,20.7
lerwick_1990_02,lerwick,1990,2,6.8,2.5,3.0,199.4,46.3
lerwick_1990_03,lerwick,1990,3,7.6,2.5,5.0,191.1,84.1
lerwick_1990_04,lerwick,1990,4,8.2,2.9,5.0,143.3,152.4
lerwick_1990_05,lerwick,1990,5,10.9,5.7,0.0,43.6,162.5
lerwick_1990_06,lerwick,1990,6,12.5,8.4,0.0,134.0,88.2
lerwick_1990_07,lerwick,1990,7,14.1,9.5,0.0,53.8,133.4
lerwick_1990_08,lerwick,1990,8,14.6,10.4,0.0,108.2,112.8
lerwick_1990_09,lerwick,1990,9,12.3,7.6,0.0,126.4,115.6
lerwick_1990_10,lerwick,1990,10,10.4,7.2,0.0,135.7,46.2
lerwick_1990_11,lerwick,1990,11,7.6,4.1,0.0,93.8,31.3
lerwick_1990_12,lerwick,1990,12,6.4,1.8,7.0,117.0,18.7
lerwick_1991_01,lerwick,1991,1,5.8,2.1,6.0,136.3,33.9
lerwick_1991_02,lerwick,1991,2,4.8,1.0,9.0,55.7,43.2
lerwick_1991_03,lerwick,1991,3,7.6,3.7,0.0,120.9,68.1
lerwick_1991_04,lerwick,1991,4,8.2,3.5,4.0,46.0,164.5
lerwick_1991_05,lerwick,1991,5,10.2,5.4,0.0,32.6,144.0
lerwick_1991_06,lerwick,1991,6,11.3,6.2,0.0,56.2,149.2
lerwick_1991_07,lerwick,1991,7,15.7,10.7,0.0,103.8,133.9
lerwick_1991_08,lerwick,1991,8,15.3,10.9,0.0,57.5,122.1
lerwick_1991_09,lerwick,1991,9,12.5,8.0,0.0,120.8,132.4
lerwick_1991_10,lerwick,1991,10,10.0,6.4,0.0,157.6,49.7
lerwick_1991_11,lerwick,1991,11,7.9,3.8,1.0,189.9,30.5
lerwick_1991_12,lerwick,1991,12,7.3,2.9,3.0,120.4,6.9
lerwick_1992_01,lerwick,1992,1,7.2,3.2,5.0,105.5,14.4
lerwick_1992_02,lerwick,1992,2,6.9,2.7,2.0,146.8,47.9
lerwick_1992_03,lerwick,1992,3,6.7,1.8,7.0,115.1,74.4
lerwick_1992_04,lerwick,1992,4,7.7,3.6,0.0,94.7,105.0
lerwick_1992_05,lerwick,1992,5,12.0,6.2,1.0,74.8,233.1
lerwick_1992_06,lerwick,1992,6,14.7,9.0,0.0,31.8,236.1
lerwick_1992_07,lerwick,1992,7,14.2,9.4,0.0,57.9,137.8
lerwick_1992_08,lerwick,1992,8,14.1,9.2,0.0,126.8,123.7
lerwick_1992_09,lerwick,1992,9,12.1,8.7,0.0,112.1,51.2
lerwick_1992_10,lerwick,1992,10,8.8,4.1,0.0,77.2,88.0
lerwick_1992_11,lerwick,1992,11,7.4,3.2,3.0,207.7,26.4
lerwick_1992_12,lerwick,1992,12,6.2,1.9,2.0,123.2,12.5
lerwick_1993_01,lerwick,1993,1,5.7,0.9,8.0,226.6,10.1
lerwick_1993_02,lerwick,1993,2,6.2,2.4,7.0,114.5,25.0
lerwick_1993_03,lerwick,1993,3,6.7,2.3,8.0,123.9,82.5
lerwick_1993_04,lerwick,1993,4,8.1,3.8,1.0,75.6,128.2
lerwick_1993_05,lerwick,1993,5,10.2,5.3,0.0,45.9,155.7
lerwick_1993_06,lerwick,1993,6,11.3,6.6,0.0,46.5,123.8
lerwick_1993_07,lerwick,1993,7,12.4,8.1,0.0,51.4,85.8
lerwick_1993_08,lerwick,1993,8,12.8,8.6,0.0,53.1,89.6
lerwick_1993_09,lerwick,1993,9,11.9,7.6,0.0,38.1,114.6
lerwick_1993_10,lerwick,1993,10,8.5,5.3,2.0,99.7,46.7
lerwick_1993_11,lerwick,1993,11,7.4,3.9,1.0,64.2,35.6
lerwick_1993_12,lerwick,1993,12,4.6,0.6,9.0,179.7,17.7
lerwick_1994_01,lerwick,1994,1,5.0,0.4,13.0,241.7,15.3
lerwick_1994_02,lerwick,1994,2,4.2,1.0,8.0,74.9,53.5
lerwick_1994_03,lerwick,1994,3,5.5,0.6,11.0,206.0,101.8
lerwick_1994_04,lerwick,1994,4,7.7,2.8,1.0,89.4,151.4
lerwick_1994_05,lerwick,1994,5,9.7,4.1,0.0,33.6,251.9
lerwick_1994_06,lerwick,1994,6,11.5,6.9,0.0,99.8,138.2
lerwick_1994_07,lerwick,1994,7,15.1,10.0,0.0,25.1,144.0
lerwick_1994_08,lerwick,1994,8,14.2,9.8,0.0,85.7,144.2
lerwick_1994_09,lerwick,1994,9,12.0,7.4,0.0,140.7,124.3
lerwick_1994_10,lerwick,1994,10,9.5,4.9,4.0,108.9,77.8
lerwick_1994_11,lerwick,1994,11,9.0,5.3,0.0,140.9,29.7
lerwick_1994_12,lerwick,1994,12,6.5,2.2,5.0,210.1,13.7
lerwick_1995_01,lerwick,1995,1,5.1,0.6,13.0,164.9,24.8
lerwick_1995_02,lerwick,1995,2,4.9,0.2,11.0,133.5,87.0
lerwick_1995_03,lerwick,1995,3,5.3,0.4,13.0,154.1,105.2
lerwick_1995_04,lerwick,1995,4,7.2,2.6,6.0,63.0,125.8
lerwick_1995_05,lerwick,1995,5,9.2,4.5,1.0,30.9,155.7
lerwick_1995_06,lerwick,1995,6,12.7,7.4,0.0,33.8,183.8
lerwick_1995_07,lerwick,1995,7,14.1,9.1,0.0,54.7,165.8
lerwick_1995_08,lerwick,1995,8,15.1,10.4,0.0,49.5,132.6
lerwick_1995_09,lerwick,1995,9,13.1,9.0,0.0,139.3,103.6
lerwick_1995_10,lerwick,1995,10,11.6,6.9,0.0,113.9,80.5
lerwick_1995_11,lerwick,1995,11,8.2,4.4,2.0,110.4,29.3
lerwick_1995_12,lerwick,1995,12,4.4,0.6,13.0,232.1,28.0
lerwick_1996_01,lerwick,1996,1,6.1,3.5,1.0,44.5,11.8
lerwick_1996_02,lerwick,1996,2,4.4,0.4,8.0,118.6,43.0
lerwick_1996_03,lerwick,1996,3,5.4,1.6,6.0,70.8,55.6
lerwick_1996_04,lerwick,1996,4,8.3,3.9,3.0,59.2,112.4
lerwick_1996_05,lerwick,1996,5,9.1,3.6,2.0,51.9,200.3
lerwick_1996_06,lerwick,1996,6,12.3,7.9,0.0,33.1,117.2
lerwick_1996_07,lerwick,1996,7,13.3,8.9,0.0,85.2,94.2
lerwick_1996_08,lerwick,1996,8,14.7,11.1,0.0,58.7,75.6
lerwick_1996_09,lerwick,1996,9,13.1,8.9,0.0,49.1,124.4
lerwick_1996_10,lerwick,1996,10,10.8,7.2,0.0,142.9,56.8
lerwick_1996_11,lerwick,1996,11,5.8,1.1,11.0,170.5,56.6
lerwick_1996_12,lerwick,1996,12,5.4,1.0,13.0,107.5,40.9
lerwick_1997_01,lerwick,1997,1,6.4,2.9,4.0,67.2,44.6
lerwick_1997_02,lerwick,1997,2,6.7,1.4,5.0,175.1,50.6
lerwick_1997_03,lerwick,1997,3,6.9,2.8,5.0,151.9,70.3
lerwick_1997_04,lerwick,1997,4,7.6,2.8,4.0,110.4,92.5
lerwick_1997_05,lerwick,1997,5,9.8,4.8,1.0,49.7,172.4
lerwick_1997_06,lerwick,1997,6,12.2,7.5,0.0,41.0,129.3
lerwick_1997_07,lerwick,1997,7,15.2,10.5,0.0,32.3,131.8
lerwick_1997_08,lerwick,1997,8,16.7,11.8,0.0,75.9,202.1
lerwick_1997_09,lerwick,1997,9,13.0,8.7,0.0,86.6,109.3
lerwick_1997_10,lerwick,1997,10,9.9,5.7,0.0,101.0,71.6
lerwick_1997_11,lerwick,1997,11,8.5,6.0,0.0,108.4,11.2
lerwick_1997_12,lerwick,1997,12,7.5,3.8,2.0,96.8,27.8
lerwick_1998_01,lerwick,1998,1,6.5,2.5,5.0,105.3,22.1
lerwick_1998_02,lerwick,1998,2,7.5,3.3,3.0,214.9,33.9
lerwick_1998_03,lerwick,1998,3,6.6,1.9,10.0,144.8,74.4
lerwick_1998_04,lerwick,1998,4,7.6,3.1,7.0,50.8,170.3
lerwick_1998_05,lerwick,1998,5,11.1,6.0,0.0,31.4,199.6
lerwick_1998_06,lerwick,1998,6,11.8,6.9,0.0,105.0,202.8
lerwick_1998_07,lerwick,1998,7,12.9,9.6,0.0,75.9,82.8
lerwick_1998_08,lerwick,1998,8,12.9,9.5,0.0,79.3,86.4
lerwick_1998_09,lerwick,1998,9,13.1,9.8,0.0,116.5,63.1
lerwick_1998_10,lerwick,1998,10,9.3,5.5,0.0,182.3,84.4
lerwick_1998_11,lerwick,1998,11,7.4,3.4,2.0,160.7,57.7
lerwick_1998_12,lerwick,1998,12,7.0,2.6,7.0,170.0,20.5
lerwick_1999_01,lerwick,1999,1,5.7,2.4,5.0,139.2,34.1
lerwick_1999_02,lerwick,1999,2,4.7,0.5,12.0,202.8,66.5
lerwick_1999_03,lerwick,1999,3,7.0,2.9,1.0,93.9,111.4
lerwick_1999_04,lerwick,1999,4,8.6,4.0,5.0,77.0,148.4
lerwick_1999_05,lerwick,1999,5,9.9,5.3,0.0,86.5,206.1
lerwick_1999_06,lerwick,1999,6,11.7,8.0,0.0,89.4,110.9
lerwick_1999_07,lerwick,1999,7,13.7,9.4,0.0,53.0,124.7
lerwick_1999_08,lerwick,1999,8,14.4,9.7,0.0,74.2,154.7
lerwick_1999_09,lerwick,1999,9,13.8,10.6,0.0,143.8,89.2
lerwick_1999_10,lerwick,1999,10,10.7,6.9,0.0,156.2,59.8
lerwick_1999_11,lerwick,1999,11,8.9,4.8,2.0,151.3,31.8
lerwick_1999_12,lerwick,1999,12,5.2,0.9,8.0,274.2,12.6
lerwick_2000_01,lerwick,2000,1,6.5,2.4,4.0,156.7,29.8
lerwick_2000_02,lerwick,2000,2,6.1,1.3,7.0,160.7,68.4
lerwick_2000_03,lerwick,2000,3,6.9,2.2,8.0,158.3,85.6
lerwick_2000_04,lerwick,2000,4,7.2,3.0,6.0,83.5,118.7
lerwick_2000_05,lerwick,2000,5,11.2,6.2,0.0,42.6,223.2
lerwick_2000_06,lerwick,2000,6,11.3,7.0,0.0,77.7,152.3
lerwick_2000_07,lerwick,2000,7,12.9,9.3,0.0,28.2,87.9
lerwick_2000_08,lerwick,2000,8,14.0,9.9,0.0,87.5,109.2
lerwick_2000_09,lerwick,2000,9,12.8,9.7,0.0,145.6,91.7
lerwick_2000_10,lerwick,2000,10,11.0,7.5,0.0,144.9,92.1
lerwick_2000_11,lerwick,2000,11,8.4,4.8,0.0,182.4,59.2
lerwick_2000_12,lerwick,2000,12,6.3,3.1,9.0,140.4,16.3
lerwick_2001_01,lerwick,2001,1,6.0,2.9,0.0,79.7,40.9
lerwick_2001_02,lerwick,2001,2,3.9,-0.1,15.0,140.3,84.9
lerwick_2001_03,lerwick,2001,3,5.3,0.7,12.0,95.3,121.1
lerwick_2001_04,lerwick,2001,4,7.5,3.0,2.0,65.2,158.7
lerwick_2001_05,lerwick,2001,5,11.0,6.0,0.0,29.7,186.2
lerwick_2001_06,lerwick,2001,6,11.7,7.1,0.0,54.0,138.6
lerwick_2001_07,lerwick,2001,7,13.4,9.8,0.0,78.8,94.9
lerwick_2001_08,lerwick,2001,8,14.2,10.2,0.0,88.1,122.6
lerwick_2001_09,lerwick,2001,9,12.1,8.5,0.0,71.1,71.4
lerwick_2001_10,lerwick,2001,10,11.7,9.3,0.0,122.1,55.7
lerwick_2001_11,lerwick,2001,11,7.9,2.8,6.0,160.2,24.2
lerwick_2001_12,lerwick,2001,12,6.1,1.6,10.0,150.3,31.2
lerwick_2002_01,lerwick,2002,1,7.0,3.2,4.0,170.3,22.0
lerwick_2002_02,lerwick,2002,2,5.5,1.2,9.0,161.1,72.0
